ISOALPHA,COUNTRYNM,NAME1,pop_size,overall_cvg,mean_age,perc_born_before_1980,perc_born_before_cessation,perc_susceptible,perc_foreign_born
MDA,republic of moldova,rezina,39273,80,33.48460774577954,35.432994678277694,35.432994678277694,77.12445863570392,NA
MDA,republic of moldova,riscani,54597,80,35.507976628752495,39.38421524992216,39.38421524992216,74.57355063465026,NA
MDA,republic of moldova,singerei,83030,80,32.60700951463326,34.0250511863182,34.0250511863182,78.03342695411297,NA
MDA,republic of moldova,soldanesti,37179,80,33.73081578310337,35.74275800855322,35.74275800855322,76.92447542967804,NA
MDA,republic of moldova,soroca,86225,80,34.844418672078866,37.500492896491735,37.500492896491735,75.78968178602493,NA
MDA,republic of moldova,stefan voda,63986,80,32.76758978526553,34.97483824586629,34.97483824586629,77.42024442846872,NA
MDA,republic of moldova,straseni,76229,80,32.39584672499967,33.60978105445434,33.60978105445434,78.30152535124427,NA
MDA,republic of moldova,taraclia,40801,80,33.95571186980711,36.74272689394868,36.74272689394868,76.27889551726673,NA
MDA,republic of moldova,telenesti,66292,80,31.85880649248778,32.68177155614554,32.68177155614554,78.90064828335244,NA
MDA,republic of moldova,transnistria,397116,80,33.10022008682601,35.20412171758378,35.20412171758378,77.2722190191279,NA
MDA,republic of moldova,ungheni,102160,80,32.1291111981206,32.30501174628035,32.30501174628035,79.14388441660141,NA
MDG,madagascar,antananarivo,7546338,80,21.869538046135755,14.540766660597496,16.30242112134389,89.47515692406039,NA
MDG,madagascar,antsiranana,2006688,80,21.869483945685626,14.540666012853018,16.30231505844456,89.4752253982682,NA
MDG,madagascar,fianarantsoa,5445606,80,21.869521408636615,14.540747163860186,16.302402340529227,89.47516904895433,NA
MDG,madagascar,mahajanga,3574682,80,21.869515666008894,14.54072278317344,16.302378785021997,89.4751842563898,NA
MDG,madagascar,toamasina,3514222,80,21.869496007935755,14.540697770374212,16.302350847499106,89.47520229285458,NA
MDG,madagascar,toliary,4349171,80,21.869517662101583,14.540729716076925,16.302380384675608,89.47518322365342,NA
MDV,maldives,addu atoll,33459,NA,23.4517768014585,15.308885501658745,NA,NA,NA
MDV,maldives,faadhippolhu,5592,NA,23.852646638054363,15.200286123032905,NA,NA,NA
MDV,maldives,felidhe atoll,903,NA,24.978959025470655,17.763012181616833,NA,NA,NA
MDV,maldives,gnaviyani,4932,NA,21.835766423357665,14.630981346309813,NA,NA,NA
MDV,maldives,hadhdhunmathi,9808,NA,22.525591353996738,13.872349102773246,NA,NA,NA
MDV,maldives,kolhumadulu,31924,NA,23.40881468487658,15.603934344067158,NA,NA,NA
MDV,maldives,male,141603,NA,24.2364992267113,12.98122214924825,NA,NA,NA
MDV,maldives,male atoll,14595,NA,25.321000342583076,11.954779033915724,NA,NA,NA
MDV,maldives,mulakatholhu,2623,NA,24.748760960731985,17.331300038124287,NA,NA,NA
MDV,maldives,north ari atoll,4516,NA,23.276572187776793,12.391496899911427,NA,NA,NA
MDV,maldives,north huvadhu atoll,6230,NA,22.2784911717496,15.23916532905297,NA,NA,NA
MDV,maldives,north maalhosmadulu,30460,NA,21.535784635587657,13.581746552856206,NA,NA,NA
MDV,maldives,north miladhunmadulu,19150,NA,22.30939947780679,13.820365535248042,NA,NA,NA
MDV,maldives,north nilandhe atoll,2712,NA,21.55199115044248,13.030973451327432,NA,NA,NA
MDV,maldives,north thiladhunmathi,27257,NA,22.81006713871666,15.130058333639065,NA,NA,NA
MDV,maldives,south ari atoll,6460,NA,23.457430340557277,12.538699690402478,NA,NA,NA
MDV,maldives,south huvadhu atoll,6050,NA,22.527272727272727,16.19504132231405,NA,NA,NA
MDV,maldives,south maalhosmadulu,6611,NA,23.543639388897294,15.498411738012402,NA,NA,NA
MDV,maldives,south miladhunmadulu,5771,NA,22.10396811644429,14.326806446023218,NA,NA,NA
MDV,maldives,south nilandhe atoll,4421,NA,23.56638769509161,15.028274146120788,NA,NA,NA
MDV,maldives,south thiladhunmathi,10059,NA,22.310169997017596,14.792722934685356,NA,NA,NA
MEX,mexico,aguascalientes,1336969,80,27.557755265828902,22.585250667741736,20.109441580171268,87.01734451584142,NA
MEX,mexico,baja california,3533350,80,28.229137504068376,22.73774746345536,19.978462365743557,87.10190469667596,NA
MEX,mexico,baja california sur,935864,80,28.23271597155142,22.55919663540856,19.870942786558732,87.17131933699768,NA
MEX,mexico,campeche,888516,80,28.6481070684152,23.889181511644136,21.411432095764173,86.17677943897465,NA
MEX,mexico,chiapas,5475568,80,26.09284589288271,20.40218658593958,18.323541959482558,88.17032131095806,NA
MEX,mexico,chihuahua,3457705,80,28.79319548660166,24.71406901398471,22.012057130379834,85.78901591662678,NA
MEX,mexico,coahuila,3045958,80,28.957004331642132,24.980259084334058,22.3593693675356,85.564791136319,NA
MEX,mexico,colima,778436,80,29.5676439681618,25.71998211799043,23.140759163245274,85.06032588420884,NA
MEX,mexico,distrito federal,11377518,80,32.12019734884181,29.753334602502935,26.838814933098764,82.67286107919143,NA
MEX,mexico,durango,1742163,80,28.512326917745355,24.61310451433075,22.195167731148004,85.67079971277084,NA
MEX,mexico,guanajuato,6281125,80,28.03889096300424,23.261769189436606,20.880144878505043,86.51977846643715,NA
MEX,mexico,guerrero,3667036,80,27.801789647006466,23.802400630918267,21.682116019586392,86.00202589775503,NA
MEX,mexico,hidalgo,3379944,80,29.0577891231334,25.406687211385755,22.941119734528144,85.18921309938862,NA
MEX,mexico,jalisco,8626100,80,28.95923679298872,24.78760737760981,22.326717751938883,85.58587101934826,NA
MEX,mexico,mexico,16833463,80,28.523491066573765,23.90083133815068,21.221004852061633,86.299719267509,NA
MEX,mexico,michoacan,4819708,80,28.975202958353492,25.242608058413495,22.93757215167392,85.19150341887932,NA
MEX,mexico,morelos,1974862,80,30.004348911468245,27.009765745657166,24.465304411143666,84.20519947216565,NA
MEX,mexico,nayarit,1326019,80,29.41897966771215,25.95211682487204,23.551095421709643,84.79541279574426,NA
MEX,mexico,nuevo leon,9294223,80,29.736486148438658,25.72801836151338,22.93094323215615,85.19578304931999,NA
MEX,mexico,oaxaca,4157591,80,29.01123186479863,25.78181932758658,23.57203967393618,84.7818911865068,NA
MEX,mexico,puebla,6128374,80,28.143023581785314,23.67654780860306,21.37756279234916,86.19864546125939,NA
MEX,mexico,queretaro,2228084,80,27.921675978104954,22.540487701540876,20.01993641173313,87.07512905258508,NA
MEX,mexico,quintana roo,1668741,80,26.71339051416607,18.88922247370922,16.223548171945197,89.52607730019218,NA
MEX,mexico,san luis potosi,2717581,80,28.974377948624163,25.398109568767225,23.017124420578448,85.14014447407455,NA
MEX,mexico,sinaloa,2841871,80,29.56685577916802,26.20806503884237,23.648047360348166,84.73282062415922,NA
MEX,mexico,sonora,3004981,80,29.19560439816425,25.576108467907115,22.96799879932685,85.17185997515459,NA
MEX,mexico,tabasco,2593116,80,27.95362162741659,22.899785431889665,20.43927074608309,86.80440680632874,NA
MEX,mexico,tamaulipas,3526996,80,29.37053472700281,25.40905631874831,22.702379021694384,85.34334410359409,NA
MEX,mexico,tlaxcala,1281065,80,28.15877999945358,23.27513436086381,20.834852251837336,86.54901938621381,NA
MEX,mexico,veracruz,8106084,80,30.18131640382705,27.61137190288184,25.02825038575963,83.84176155095358,NA
MEX,mexico,yucatan,2093915,80,29.82980923294403,26.02305251168266,23.61924910992089,84.75141277463507,NA
MEX,mexico,zacatecas,1624239,80,28.92259790585006,25.169854928985202,22.7596431313372,85.3063743944087,NA
MHL,marshall islands,ailinglaplap,1497,80,22.02004008016032,15.190380761523045,15.938543754175017,89.71007615230461,NA
MHL,marshall islands,ailuk,228,80,21.517543859649123,14.122807017543861,14.82456140350877,90.42926315789474,NA
MHL,marshall islands,arno,1531,80,22.032658393207054,15.231874591770083,15.989549314173743,89.67714696276943,NA
MHL,marshall islands,aur,446,80,21.91031390134529,14.977578475336323,15.739910313901346,89.83831390134529,NA
MHL,marshall islands,ebon,555,80,21.82882882882883,14.846846846846848,15.603603603603602,89.9263135135135,NA
MHL,marshall islands,enewetok,516,80,21.777131782945737,14.844961240310075,15.58139534883721,89.9406511627907,NA
MHL,marshall islands,jabat,64,80,20.203125,12.1875,12.812499999999998,91.72825,NA
MHL,marshall islands,jaluit,1793,80,22.075292805354156,15.292805354155048,16.051310652537648,89.63727384272168,NA
MHL,marshall islands,kili,396,80,21.810606060606062,14.898989898989898,15.656565656565657,89.89212121212121,NA
MHL,marshall islands,kwajalein,11260,80,22.07904085257549,15.314387211367675,16.071047957371228,89.62453143872114,NA
MHL,marshall islands,lae,343,80,21.810495626822156,14.927113702623906,15.685131195335275,89.87367930029154,NA
MHL,marshall islands,lib,147,80,21.523809523809526,14.285714285714285,14.965986394557824,90.33795918367346,NA
MHL,marshall islands,likiep,304,80,21.835526315789473,14.93421052631579,15.657894736842106,89.89126315789474,NA
MHL,marshall islands,majuro,29923,80,22.08404905925208,15.32867693747285,16.085285566286803,89.61533963840525,NA
MHL,marshall islands,maloelap,541,80,21.870609981515713,14.972273567467653,15.711645101663585,89.85656192236598,NA
MHL,marshall islands,mejit,280,80,21.517857142857142,14.285714285714285,15,90.316,NA
MHL,marshall islands,mili,541,80,21.870609981515713,14.972273567467653,15.711645101663585,89.85656192236598,NA
MHL,marshall islands,namorik,347,80,21.84149855907781,14.755043227665707,15.504322766570604,89.99040922190201,NA
MHL,marshall islands,namu,661,80,21.97730711043873,15.128593040847202,15.88502269288956,89.7446293494705,NA
MHL,marshall islands,rongelap,211,80,21.786729857819907,14.786729857819905,15.545023696682463,89.9641327014218,NA
MHL,marshall islands,ujae,295,80,21.864406779661017,15.050847457627118,15.796610169491526,89.80170847457627,NA
MHL,marshall islands,utirik,411,80,21.805352798053526,14.841849148418493,15.571776155717762,89.94686131386861,NA
MHL,marshall islands,wotho,63,80,20.253968253968253,12.38095238095238,13.015873015873014,91.59695238095237,NA
MHL,marshall islands,wotje,807,80,21.969021065675342,15.117719950433706,15.861214374225527,89.75999999999999,NA
MKD,the former yugoslav republic of macedonia,eastern,22155262,80,24.483203064806908,18.79332052132807,17.836039131471342,88.4850531367221,NA
MKD,the former yugoslav republic of macedonia,northeastern,176676,80,35.84584493649392,38.23484797029591,36.81563992845661,76.23182286218841,NA
MKD,the former yugoslav republic of macedonia,pelagonia,227253,80,39.39414001135299,45.24578333399339,43.884657188243935,71.6680653192697,NA
MKD,the former yugoslav republic of macedonia,polog,325917,80,33.68068864158666,33.108981734613415,31.57441925398184,79.61555492962931,NA
MKD,the former yugoslav republic of macedonia,skopje,629658,80,36.95608568460974,40.138900800116886,38.7083781989588,75.0098710347522,NA
MKD,the former yugoslav republic of macedonia,southeastern,173210,80,37.45651809941689,41.581202009121874,40.135904393510764,74.08826012354946,NA
MKD,the former yugoslav republic of macedonia,southwestern,220614,80,35.760643023561514,37.34704053233249,35.930358000852166,76.80336087464984,NA
MKD,the former yugoslav republic of macedonia,vardar,131867,80,38.048947045128806,42.87501801057126,41.43796400919108,73.24765043566623,NA
MLI,mali,bamako,2912876,94,21.561496953526344,12.059957238138526,12.865305629213191,90.33387543692213,NA
MLI,mali,gao,804552,94,20.938260050313716,14.604102655888,15.448025733575951,88.38927034797005,NA
MLI,mali,kayes,2591385,94,20.34713869224372,13.680105426248899,14.400747090841385,89.17550739052669,NA
MLI,mali,kidal,117322,94,21.529883568299212,14.140058982969947,15.163055522408413,88.60588251819779,NA
MLI,mali,koulikoro,3883420,94,20.292599049291603,13.472670996183778,14.220135859628883,89.31234944734281,NA
MLI,mali,mopti,2510498,94,21.370415750181838,15.844234888854722,16.637806522849253,87.49334846703721,NA
MLI,mali,segou,2925401,94,20.697011110613552,14.375000213645924,15.156028182119305,88.60915503207936,NA
MLI,mali,sikasso,3560795,94,19.85012897400721,12.65278119071724,13.387808059717003,89.93774713742296,NA
MLI,mali,tombouctou,956231,94,21.759163842209674,15.89825052733074,16.778163435404206,87.38813063475249,NA
MLT,malta,gozo and comino,30925,NA,41.84845594179466,50.21244947453517,NA,NA,NA
MLT,malta,northern,11079310,NA,23.881025623436837,17.733907616990592,NA,NA,NA
MLT,malta,northern harbour,118564,NA,41.72091022570089,48.81903444553153,NA,NA,NA
MLT,malta,south eastern,70614,NA,38.3114609001048,42.20182966550542,NA,NA,NA
MLT,malta,southern harbour,75162,NA,41.91081929698518,49.02610361618903,NA,NA,NA
MLT,malta,western,20691162,NA,25.81446136277895,21.138629140306378,NA,NA,NA
MMR,myanmar,ayeyawady,6692493,89,29.824163282651174,27.68983695612382,28.97929964215129,79.18619761801769,NA
MMR,myanmar,bago,5426007,89,30.31397406969803,28.479786332748922,29.812453246005767,78.58780170512128,NA
MMR,myanmar,chin,549164,89,25.437493171438767,22.0574181847317,23.119978731307953,83.39453767581269,NA
MMR,myanmar,kachin,2102642,89,27.241079556101322,21.172952884989456,22.45268571635114,83.87380753794513,NA
MMR,myanmar,kayah,330605,89,25.971485609715522,20.29364347181682,21.46767290270867,84.58127329108754,NA
MMR,myanmar,kayin,1714547,89,27.423922470483458,24.81220987234529,26.0567951768018,81.28522800016565,NA
MMR,myanmar,magway,4095627,89,31.196223557467512,29.633294242859513,31.01016767396054,77.72756727153131,NA
MMR,myanmar,mandalay,6632940,89,30.383417383543346,27.398806562399177,28.757905242622428,79.34520971759129,NA
MMR,myanmar,mon,2100803,89,29.654310518406533,28.091439321059614,29.373682349082706,78.90294012641833,NA
MMR,myanmar,nay pyi taw,541436,89,28.731772545600958,24.124771902865714,25.40204197726047,81.7554913906722,NA
MMR,myanmar,rakhine,2076911,89,29.401652020717307,27.098282015936164,28.314347605650898,79.66378611919336,NA
MMR,myanmar,sagaing,6026782,89,29.742607995444335,26.907420908869778,28.218465509454298,79.73265151714463,NA
MMR,myanmar,shan,7286877,89,27.36012478322332,22.82779303122586,24.063927523409546,82.71656533486156,NA
MMR,myanmar,tanintharyi,1615980,89,27.486502308196883,23.625725565910468,24.809279817819526,82.18123095644748,NA
MMR,myanmar,yangon,9463810,89,30.593141926982895,27.037723707470878,28.408497212010808,79.59616504741749,NA
MNE,montenegro,andrijevica,3703,80,39.95746691871456,47.42100999189846,46.178773967053736,70.1869835268701,NA
MNE,montenegro,bar,45125,80,37.93504709141274,43.08210526315789,41.758227146814406,73.04088855401662,NA
MNE,montenegro,berane,32224,80,36.42393867924528,40.38666832174777,39.072120158887785,74.77503922542203,NA
MNE,montenegro,bijelo polje,34539,80,36.13927733866065,39.781116998175975,38.530356987752974,75.12480152870667,NA
MNE,montenegro,budva,22541,80,36.541213788208154,39.579433033139615,38.160684974047285,75.36346178075506,NA
MNE,montenegro,cetinje,15048,80,40.32359782030834,47.12785752259437,45.82934609250399,70.41257416267943,NA
MNE,montenegro,danilovgrad,21259,80,38.18316948116092,42.769650500964296,41.54569829248789,73.17809718236981,NA
MNE,montenegro,herceg novi,29042,80,40.0263928104125,46.95406652434405,45.603608566903105,70.55831030920736,NA
MNE,montenegro,kolasin,7009,80,40.11092880582109,47.2421172777857,45.90669139677557,70.36264003424168,NA
MNE,montenegro,kotor,22564,80,39.54267860308456,46.2293919517816,44.8705903208651,71.03154688884949,NA
MNE,montenegro,mojkovac,7350,80,38.38448979591837,44.55510204081633,43.161904761904765,72.1346742857143,NA
MNE,montenegro,niksic,70484,80,37.8252369332047,42.44509392202486,41.13841439191873,73.44103966857728,NA
MNE,montenegro,plav,12553,80,35.997291484107386,40.28041105711782,39.03608699115749,74.79830223850871,NA
MNE,montenegro,pljevlja,26379,80,41.798210697903635,51.02695325827362,49.71454566132151,67.90428932105083,NA
MNE,montenegro,pluzine,2413,80,43.751139660174054,54.413593037712396,53.170327393286364,65.67323663489432,NA
MNE,montenegro,podgorica,210077,80,35.6874455556772,38.114310467114436,36.81945191525012,76.22936184351452,NA
MNE,montenegro,rozaje,23641,80,31.693794678736094,31.53758301256292,30.18231039296138,80.51430041030414,NA
MNE,montenegro,savnik,1403,80,42.593371347113326,51.888809693513906,50.60584461867427,67.32886671418387,NA
MNE,montenegro,tivat,14717,80,38.075321057280696,43.260175307467556,41.96371543113406,72.90822531765986,NA
MNE,montenegro,ulcinj,19821,80,37.817769032843955,42.770798647898694,41.45502245093587,73.23663750567579,NA
MNE,montenegro,zabljak,3005,80,41.94808652246256,50.86189683860233,49.55740432612313,68.0057397670549,NA
MNG,mongolia,arkhangai,71444,90.5,27.227219920497173,21.8974301550865,23.294608364593245,83.03942047757684,NA
MNG,mongolia,bayan-olgiy,78274,90.5,24.749073766512506,18.029741676674245,19.185681069065076,86.02969735033345,NA
MNG,mongolia,bayankhongor,66308,90.5,26.60994902575858,20.23888520238885,21.585630693129033,84.28301414308983,NA
MNG,mongolia,bulgan,44721,90.5,28.912166543681938,25.526262829543167,27.079895351177296,80.28567625947541,NA
MNG,mongolia,darkhan-uul,96815,90.5,28.0196250581005,22.839849196921964,24.245829675153644,82.34896991581883,NA
MNG,mongolia,dornod,61748,90.5,27.809167908272332,22.98406426119065,24.290341387575303,82.3175776640539,NA
MNG,mongolia,dornogovi,65108,90.5,27.149804939485165,20.833691712231982,22.20403022670025,83.83921641580143,NA
MNG,mongolia,dundgovi,28291,90.5,28.110777278993318,23.631543600438302,24.966950620338622,81.81450273938708,NA
MNG,mongolia,govi-altay,43650,90.5,26.86750286368843,20.74364261168385,22.158991981672393,83.86826042611683,NA
